Target,1.1,1.2,1.3,1.4,1.5,1.a,10.4,10.5,10.6,10.7,10.a,10.b,10.c,11.1,11.5,11.a,11.b,12.1,12.2,12.3,12.4,12.6,12.8,12.a,12.b,12.c,13.1,13.3,14.1,14.4,14.5,14.6,14.7,14.b,15.1,15.2,15.3,15.4,15.5,15.6,15.8,15.a,15.b,16.10,16.2,16.3,16.5,16.6,16.8,16.9,16.a,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9,2.1,2.2,2.3,2.5,2.a,2.c,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.b,3.c,3.d,4.1,4.3,4.5,4.7,4.b,5.2,5.3,5.5,5.a,6.2,6.4,6.5,6.6,6.a,6.b,7.1,7.2,7.3,7.a,7.b,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.a,8.b,9.1,9.2,9.4,9.5,9.a,9.b,9.c
8.3,0.424926531218014,,,-0.18789561844264355,-0.018450369086519564,0.3927820574873794,0.8517914615844867,-0.052729066070704086,-0.5618006477335928,0.32798090359136656,-0.4692522700855106,0.3266831434028554,-0.6789196462071672,-0.9996222851612185,1.0,,0.1116214060789357,,-0.7843439220675726,,,,,-0.12509125985484446,,0.39062659886270334,-0.018450369086519564,,-0.9999999999999999,,,,0.7657797584596374,,-0.4517728832283348,,,-0.5580400651519671,0.16374748268775366,0.6375767130633346,,-0.3355224071825112,-0.3355224071825112,,-0.3219441559392771,-1.0,,-0.03070251049008709,-0.5618006477335928,,,-0.6570867119325685,-0.011582618846020111,0.12252623596329142,0.2371840209491156,-0.2780165155271239,,,-0.28401413195806646,0.3688641137791563,-0.5477822687477767,-0.23361597344663448,0.24921660665393428,-0.18684698341271275,,,,-0.001206816098640624,-0.2505744525008031,0.38955360270139194,0.22775724082717824,-0.02211633096854699,1.0,,1.0,,-1.0,,0.8070710722928685,-1.0,-0.34566546241213947,,0.6943266865319305,-1.0,,0.39849089233632545,,,1.0,,,-0.6335547235350613,,-0.027785994290125085,0.13735916708907342,,0.20258682443320086,0.2827721281783417,0.02067137122813841,0.22400209228069418,-0.12509125985484446,-0.5494323061215025,-0.4593855881633445,-0.14304190708062883,1.0,-0.7843439220675726,-0.5880154395214408,-0.48735007440327094,-0.4968005384960661,0.5677019859456769,,-0.23759385249433745,0.43007845114201276,-0.3808797325959815,0.670915780605434,0.06216078909757481,1.1595386604323052e-15,0.7805349990498492
8.4,-0.7900197676187443,,,0.6353040168954092,0.2759412997167676,-0.5022974982619177,-0.8770302882635986,0.23691678072840783,0.8559014858073849,-0.23610519939615943,0.8901128399821727,0.09756571165230771,-1.0,1.0000000000000002,-1.0,,0.3343785935667422,,1.0,,,,,0.5318069703158195,,-0.9954985098011856,0.2759412997167676,,,,,,-0.7252830657421311,,0.9998018821179175,,,0.832395890135079,-0.6598222999757393,,,0.4850134935695567,0.4850134935695567,,0.6010382225838348,,,-0.5455391675946819,0.8559014858073849,,,0.22963505562979133,0.4824265659245192,-0.824415818153543,-0.5786861048822565,0.020925818701402744,,,0.10480105033332231,0.06683121306310992,0.8487872191089376,0.5995492651718464,-0.9124585673875317,0.053465078251231514,,,,-0.5353994292902228,0.5889689426415434,-0.7287108533197976,-0.72219404871606,-0.06234242191615441,,,,,1.0,,-0.9616568162586371,,0.36244667267661773,,-0.5204787065606439,1.0,,-0.5793203208470041,,,,,,0.8759771563299131,,,-0.05149900615513761,,0.2548292187661259,-0.6257339380521262,0.22296891391145887,-0.7547212355713331,0.5318069703158195,0.5172616564931942,0.8232370861603794,0.5057348375306949,-0.7843439220675726,1.0,0.9279055203682167,0.8839776269730936,0.9141292374875281,-0.7148889588635392,,0.7077434046952615,-0.7316510437355271,0.718436545283597,-0.8558307907006854,-0.2914772923145021,-1.7687310722133852e-15,-0.952985659054162
8.5,-0.8020565799219693,,,0.6806602525555326,0.4814663896876706,-0.3708552032346104,-0.6817501196411548,0.4441714487332231,-0.755928946018453,0.10846522890933116,-0.9544503998155334,0.10565210144312188,1.0,-1.0,1.0,,0.513846032730277,,0.9279055203682167,,,,,0.6456339920282701,,0.9971662990617948,0.4814663896876706,,,,,,-0.7591643733830342,,-0.9819805060619688,,,0.7755491814713094,-0.7565283128144004,,,0.4246118282307339,0.4246118282307339,,0.6240593456858672,,,-0.5639467489094017,-0.755928946018453,,,0.20127740740434918,-0.32707177681712,-0.9125298466582961,-0.5528422292483729,-0.035956226160327856,,,-0.06584882701795294,0.38457492548758415,0.8697990395162513,0.7141781038424321,-0.7846646237196117,-0.12772362044127003,,,,-0.584464798020164,0.37663447146585605,-0.7928934655511205,-0.7987482720996386,-0.2624651601976435,,,,,-1.0,,-0.7939552555081292,,0.13193868352019847,,-0.45171668573449836,1.0,,-0.6290637860228852,,,,,,0.8215814949052803,,,0.2175863997904687,,0.4549420174911233,-0.5526512107167748,0.33719981759881845,-0.8725073108805352,0.6456339920282701,0.2900589209103248,0.8629865825303975,0.6306473120647283,-0.5880154395214408,0.9279055203682167,1.0,0.988740674006832,-0.8322397195638227,-0.6810275733879507,,0.7520209131257806,-0.6810113354469483,0.6913342333489557,-0.815006922421027,-0.1467765282176819,1.6453705627158006e-15,0.7644802679619612
8.6,-0.7724797970204899,,,0.6359458791693099,0.4870550265172201,-0.3858932560834558,-0.59675445658604,0.43103372214348223,-0.49999999999999994,0.4976191547007877,-0.9995352417077235,0.18682743072206584,1.0000000000000002,-1.0000000000000002,,,0.4985551318069284,,0.8839776269730936,,,,,0.6405512380224888,,0.917609182513865,0.4870550265172201,,,,,,-0.33200615374413295,,-0.866025403784448,,,0.6984061376654632,-0.7374981085135242,,,0.47040251179153825,0.47040251179153825,,0.636348582303144,,,-0.622751133619405,-0.49999999999999994,,,0.13507835679856578,0.0002699159645331336,-0.8921689504756493,-0.5559884203660277,-0.044175014132190216,,,-0.12022458122177915,0.4909224369353796,0.8282021739963296,0.6900104371014797,-0.7389937802306349,-0.14044590016655326,,,,-0.6243692348141575,0.37332779500545893,-0.760599078684526,-0.7695069253373314,-0.22724927899645997,,,,,-1.0,,-0.7312919955629776,,0.10194205754864592,,-0.3764313246700851,-1.0,,-0.5985691336947715,,,,,,0.7633051936456812,,,0.21050708147347458,,0.49858990652911533,-0.549185791252749,0.3678750275026592,-0.907128416199998,0.6405512380224888,0.22337440034253084,0.8293024765274927,0.6965123202872545,-0.48735007440327094,0.8839776269730936,0.988740674006832,1.0,-0.6049173981197843,-0.6059542706432776,,0.7480378290555314,-0.5788205949933855,0.6747503552705704,-0.7758127600406682,-0.055738929190974264,1.419029368531322e-15,0.9778469481801352
8.8,0.6757659502004502,,,-0.67576595020045,-0.205765023467207,-0.8812983903088419,-0.997948715788673,-0.7478470448222779,0.9822239654235128,0.26397828212340385,0.7175621689956289,0.5781715412471149,-0.7946523184868067,,-1.0,,-0.955382401351754,,0.9141292374875281,,,,,-0.7334504825419113,,-0.8743724795888002,-0.205765023467207,,,,,,1.0,,0.8666558247275434,,,-0.9838031620120198,0.8288140161927829,,,0.9791019111475452,0.9791019111475452,,1.0000000000000002,-1.0,,-0.6367318216645822,0.9822239654235128,,,-0.4620263939888634,0.840305194673642,0.8969165445316352,-0.65105307504665,0.6590473688161077,,,0.5940967227344665,-0.12185395356932728,-0.8007918119388785,-0.930966606594643,-0.5689058835275362,0.7502317476408921,,,,-0.4636163270000624,0.8004924270745537,0.8572543699068942,0.8800985713958679,0.8681847053204822,,,,,1.0,,-0.800052852376763,1.0,0.4944548457306618,,1.0,,,0.4053978246258019,,,,,,-0.6086958535766329,,-1.0,-0.8689465998500312,,-0.8480795367382999,-0.925820296102596,0.026546593660094746,0.06773397942818558,-0.7334504825419113,0.3267713106335449,-0.5556944875749771,0.39020995042742734,-0.4968005384960661,0.9141292374875281,-0.8322397195638227,-0.6049173981197843,1.0,0.6428822029094363,,-0.3115456943862674,0.761808966328903,0.7679658148295272,-0.3378760920734582,-0.4234162385283803,,-0.6049173981197843
8.a,0.9100135386996177,,,-0.6334431962365326,-0.596438550723245,-0.05009357536000105,0.8289890622863966,-0.7414691451784633,0.08890388256837743,-0.017802069850492496,-0.2915207607738458,0.2744656749211914,-0.6937165493050692,0.8597821341040052,-1.0,,-0.024415543285296284,,-0.7148889588635392,,,,,-0.7909533942241577,,0.0027342542680522056,-0.596438550723245,,-1.0,,,,0.9999997882339331,,-0.19223123462695033,,,-0.9213839361833771,0.712238579815074,0.8676205069417398,,0.2922252575239771,0.2922252575239771,,-0.7616261515603285,-0.9999999999999999,,-0.06574482601160786,0.08890388256837743,,,-0.06593369346472021,0.45273466219414393,-0.011146205365340228,0.55616218736533,0.5746884091751466,,,0.34071463306919086,0.3099319458164828,-0.942515379201877,-0.8979281991155555,0.2503537769677289,0.5782337395707186,,,,0.5986663120463118,-0.03060127642295027,0.940947172095151,0.750325195384722,0.471819992578206,1.0,,1.0,,1.0,,0.555075745610637,1.0000000000000002,0.18344591217603667,,0.9673510260034759,-1.0,,0.8603234502561936,,,1.0,,,-0.9509444454309134,,-0.9984893118482588,-0.34414179701887104,,-0.5081714170643713,0.7718030811446281,-0.6559895613365647,0.4165317743680659,-0.7909533942241577,0.028975392208113866,-0.918250226060815,0.13194580700804007,0.5677019859456769,-0.7148889588635392,-0.6810275733879507,-0.6059542706432776,0.6428822029094363,1.0,,-0.7314055541285367,0.598285511497411,-0.8825120736141885,0.9026790780305182,0.097357989208479,-4.389179738627307e-17,-0.8764677193204292
8.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1,-0.9591975709073435,,,0.9352522196371262,0.29043783310229176,-0.17486090157816578,-0.7046070477932455,0.6533744052124913,-0.48939439389946904,0.8083632906508503,-0.816124955921006,-0.19823897983894578,-0.19805370409217032,-0.9764005385883068,-1.0,,0.46677487181891725,,0.7077434046952615,,,,,0.9577744884121928,,0.8086768411515114,0.29043783310229176,,1.0,,,,-0.9917458539530529,,-0.8098009220243839,,,0.8587673951054138,-0.9647084662532689,0.493981415933312,,-0.18382336928065984,-0.18382336928065984,,0.9596339574764297,1.0,,0.20233886820364858,-0.48939439389946904,,,-0.1920107995666286,0.2344635751550218,0.4549092442795481,-0.37003447953650886,-0.6862636406180483,,,-0.8119941200833567,-0.15135067818230796,0.9328049799549714,0.9037514424669737,-0.03790533003021237,-0.6986415965426862,,,,-0.9210727438229122,-0.2950472279220972,-0.9462249336152777,-0.9640968126843446,-0.7729254792315614,1.0,,1.0,,-1.0,,-0.22160461591336486,0.9999999999999998,-0.2533780566403326,,-0.8299116438451247,-1.0,,-0.8638481966772521,,,-1.0000000000000002,,,0.885887863021643,,-0.8961569613157147,0.699589198208905,,0.8862404558136879,-0.8636141400403825,0.7981866005878634,-0.5219017325929909,0.9577744884121928,-0.03959996059825641,0.8673064641320263,0.08227378818426041,-0.23759385249433745,0.7077434046952615,0.7520209131257806,0.7480378290555314,-0.3115456943862674,-0.7314055541285367,,1.0,-0.8067085724040506,0.8900838471070921,-0.8330811549099426,0.3674535946135032,-2.5412989257143083e-16,0.9109509728780337
9.2,0.7629176924916611,,,-0.9320509678366322,-0.02388305312103043,0.31841305087613103,0.8024881477887781,-0.4601893305773772,0.7657252216271963,-0.26984576720121217,0.9772243496538549,0.573074254882002,0.4605927305037,-0.02748248549646522,-1.0,,-0.6880532951931037,,-0.7316510437355271,,,,,-0.7144050488280118,,-0.9420308146419824,-0.02388305312103043,,1.0,,,,0.9254723173815328,,0.9832701603648902,,,-0.806203410435644,0.8602660798656278,-0.8681403631948711,,0.21286929374832933,0.21286929374832933,,-0.5620434368022389,-1.0,,-0.4374742490142589,0.7657252216271963,,,-0.19485701753300563,-0.1560721984447716,-0.6772709644692331,0.09281119538147373,0.34514711103662926,,,0.6476312456420645,0.2511130190589951,-0.7911607259629297,-0.6515590934956402,0.06749920299229212,0.41806172517923285,,,,0.5711762998363674,0.5084239484276312,0.7261359101204785,0.861756531612345,0.8548072273299144,-1.0,,-1.0000000000000002,,1.0,,0.19419569509034304,-0.9999999999999998,0.11210268030451422,,0.9257937992721031,-1.0,,0.6565340066761711,,,-1.0,,,-0.8174843810498873,,0.9924214286690967,-0.7115239835956115,,-0.6692342314260991,0.4772226132692148,-0.4094409438896086,0.2675002138750181,-0.7144050488280118,-0.28719762323480325,-0.6786348566135711,-0.0003522459752997028,0.43007845114201276,-0.7316510437355271,-0.6810113354469483,-0.5788205949933855,0.761808966328903,0.598285511497411,,-0.8067085724040506,1.0,-0.5800320712629626,0.7307128400460658,-0.34220781174337095,-1.543782878090648e-15,0.06997234147790872
9.4,-0.9437689520412054,,,0.7914417445796258,0.572080691226989,-0.06108623160441028,-0.7744157672084366,0.6194673896425932,0.8446910084023529,0.6530383973614082,0.23666292124719804,0.08499048526257992,-0.8979262410992066,-0.9086547034015481,-1.0,,0.6569179189914897,,0.718436545283597,,,,,0.8611361616812165,,-0.5062625758477997,0.572080691226989,,,,,,-0.8967065563706853,,0.5893013926083875,,,0.866521598493081,-0.8648168023375388,,,-0.09278058420035375,-0.09278058420035375,,0.9567407370367876,-1.0,,-0.18751830059253857,0.8446910084023529,,,-0.24765299904725677,0.9922783198667366,-0.38539388325530166,-0.7051720565807895,-0.6840459624053801,,,-0.5090814498776773,-0.1770254541069663,0.9155173257037116,0.8634117829152929,-0.3083466851822879,-0.5679197709388315,,,,-0.8910205712371552,0.2664407633766109,-0.9197336212907898,-0.8564559080032138,-0.4145248037296718,,,,,1.0,,-0.564098320423791,-1.0,-0.09557252536737029,,-0.8719957346898415,-1.0,,-0.8193843546648989,,,,,,0.921414514634023,,1.0,0.2724356610520098,,0.7248843668777871,-0.967992575970919,0.7784208519692409,-0.5725749392014393,0.8611361616812165,-0.10656323209440384,0.9284377849191473,0.03439592930142606,-0.3808797325959815,0.718436545283597,0.6913342333489557,0.6747503552705704,0.7679658148295272,-0.8825120736141885,,0.8900838471070921,-0.5800320712629626,1.0,-0.9128081702985964,-0.060319308358732754,-1.4812925438497678e-15,0.7566803498362837
9.5,0.8878705620401388,,,-0.766176282425133,-0.5593933089529486,0.315612815134091,0.8827969366004074,-0.5893030861214151,-0.4448585140945457,-0.7212221775603225,0.28649663694239985,0.17273140372913875,-0.9196185619693467,0.5023529310321789,1.0,,-0.528704351324014,,-0.8558307907006854,,,,,-0.7577402196164428,,-0.004780928397377045,-0.5593933089529486,,,,,,0.9721758919549088,,-0.11094385405520725,,,-0.8852841311097418,0.7970425735442488,,,-0.07893198026544905,-0.07893198026544905,,-0.8973180204701491,-0.9999999999999999,,0.10324862784256018,-0.4448585140945457,,,-0.1618238716330378,-0.7843906120752969,0.5511009718399419,0.6900481435174035,0.4022395983786936,,,0.2757582420614039,0.1611268507271224,-0.9394267907469462,-0.7904147900543371,0.3530372430476196,0.409109255587704,,,,0.6942363711744751,-0.20063807200506614,0.8873759584458182,0.8004594898293689,0.3996260703489074,,,,,1.0,,0.7071396501689726,-1.0,0.0876240707018034,,0.791763439397588,-1.0,,0.8479739289199418,,,,,,-0.9439091915978923,,1.0000000000000002,-0.172875280346552,,-0.5180881745448669,0.8193648603598778,-0.6732561161324603,0.5420124568120296,-0.7577402196164428,-0.048503008396460566,-0.9343160622000826,-0.13367937448922423,0.670915780605434,-0.8558307907006854,-0.815006922421027,-0.7758127600406682,-0.3378760920734582,0.9026790780305182,,-0.8330811549099426,0.7307128400460658,-0.9128081702985964,1.0,0.06923878531426306,5.942603451088012e-16,-0.5596206531805076
9.a,-0.1854562467688028,,,0.36010790719038943,-0.43640799098038835,0.1611307791036767,0.6430717482091156,0.10480995898951437,-0.5365913081168303,0.47101729503827133,-0.3814920026406541,-0.01809187475724704,0.3508070742671175,-0.4473428102730197,-1.0,,0.09455691525375502,,-0.2914772923145021,,,,,0.2980159313091645,,0.5803641194040348,-0.43640799098038835,,1.0,,,,0.9581364892746407,,-0.58768920692641,,,0.10425493377788286,-0.29685048524000834,-0.013308363456702022,,-0.015037649617695286,-0.015037649617695286,,-0.5347512851351269,0.9999999999999998,,0.53965320476818,-0.5365913081168303,,,-0.02217199092201312,-0.3813989134962001,0.08874733432962238,0.6354275595627408,-0.06617804552636186,,,-0.5520732142505624,-0.15723798003722406,-0.6022887983074082,-0.6363402836254485,0.8030932227109541,-0.3571567442695607,,,,-0.270173115040577,-0.5400267244102336,0.6482451339579737,-0.31535597294369866,-0.4296087351026498,1.0,,1.0,,1.0,,0.32811724233716494,1.0,0.1938388202254334,,0.9327280435495502,1.0000000000000002,,-0.2660466010446832,,,-1.0,,,0.06890722655403174,,-0.39264414820000954,0.6859885165470248,,0.3440516892897074,-0.01558419752908498,0.028393146563923718,-0.10079787894693558,0.2980159313091645,-0.0004333969749778089,0.023483248044875213,0.23500618535056558,0.06216078909757481,-0.2914772923145021,-0.1467765282176819,-0.055738929190974264,-0.4234162385283803,0.097357989208479,,0.3674535946135032,-0.34220781174337095,-0.060319308358732754,0.06923878531426306,1.0,1.0865380138831665e-16,-0.8209280481315898
9.b,1.395293266718711e-16,,,5.912072924288081e-15,0.0,-1.0401841735117342e-16,1.7053571381258303e-15,3.474752768209649e-16,,,,5.165129611980726e-17,-2.683453202178013e-15,-6.525059568555946e-16,,,4.452036136345021e-17,,-1.7687310722133852e-15,,,,,-1.4385119227178416e-16,,,0.0,,,,,,-6.754069909055394e-16,,,,,-3.1840866621591964e-14,-4.372747971404473e-14,,,4.006583639335577e-17,4.006583639335577e-17,,,,,1.3731522861036693e-15,,,,-1.474152458683512e-14,,2.8937297343539283e-15,-1.3931112892221012e-16,3.661850036564637e-17,,,0.0,-4.2005914906719858e-16,-4.862613333163859e-16,-2.783340754814541e-16,5.2446923046691744e-17,-2.442575467295989e-15,,,,0.0,0.0,5.895655971564099e-16,-1.1311462112383266e-15,8.489568679500713e-16,,,,,,,8.383535233859932e-16,,1.5855550163205934e-16,,,,,-3.4353228470522577e-16,,,,,,1.4936864516305026e-15,,,-3.2910185191111475e-17,,1.3137939831751291e-15,3.729629994514719e-15,0.0,-2.676230985776876e-17,-1.4385119227178416e-16,2.4925397808633293e-16,-1.2835634194735816e-15,5.298027709115019e-18,1.1595386604323052e-15,-1.7687310722133852e-15,1.6453705627158006e-15,1.419029368531322e-15,,-4.389179738627307e-17,,-2.5412989257143083e-16,-1.543782878090648e-15,-1.4812925438497678e-15,5.942603451088012e-16,1.0865380138831665e-16,1.0,
9.c,-0.9369697990666286,,,0.9571275736955179,0.9567521725862884,0.4508888043105869,0.8311717350807961,0.9038690575691489,-0.5,0.5139525009972132,-0.9995352417077235,-0.026375622361191658,1.0,-1.0000000000000002,,,0.8754345083391589,,-0.952985659054162,,,,,0.9950602813521598,,0.9176091825138649,0.9567521725862884,,,,,,-0.9999999999999999,,-0.8660254037844481,,,0.5900952384099943,-0.9856118704986857,,,-0.7747965317338525,-0.7747965317338525,,0.719554686211,,,0.001204486095266126,-0.5,,,-0.35955118386930424,0.00026991596453318885,0.2066638793594057,-0.6508069545128404,-0.8843850305880573,,,-0.896534465396522,0.9273817596207916,0.9804176136435376,0.9401546475552052,0.24033588446818827,-0.9968355683811009,,,,-0.6922104120187466,-0.4874866761234313,-0.9727252459115345,-0.9513824142548918,-0.7623102706222047,,,,,-1.0,,0.9632644374755573,,-0.8602918517835609,,,-1.0000000000000002,,-0.818919809726613,,,,,,0.9908978122810419,,,0.6581580800931044,,0.9424682329145362,-0.49721858236933975,0.903214869797792,-0.46177279859445564,0.9950602813521598,-0.9739531932096399,0.9928495973523463,-0.665206012131673,0.7805349990498492,-0.952985659054162,0.7644802679619612,0.9778469481801352,-0.6049173981197843,-0.8764677193204292,,0.9109509728780337,0.06997234147790872,0.7566803498362837,-0.5596206531805076,-0.8209280481315898,,1.0
