Target,1.1,1.2,1.3,1.4,1.5,1.a,10.1,10.4,10.5,10.6,10.7,10.a,10.b,10.c,11.1,11.5,11.6,11.a,11.b,12.1,12.2,12.3,12.4,12.6,12.8,12.a,12.b,12.c,13.1,13.3,14.1,14.4,14.5,14.6,14.7,14.b,15.1,15.2,15.3,15.4,15.5,15.6,15.8,15.9,15.a,15.b,16.1,16.10,16.2,16.3,16.5,16.6,16.7,16.8,16.9,16.a,17.1,17.10,17.12,17.13,17.17,17.18,17.19,17.3,17.4,17.6,17.8,17.9,2.1,2.2,2.3,2.5,2.a,2.b,2.c,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.a,3.b,3.c,3.d,4.1,4.2,4.3,4.4,4.5,4.7,4.a,4.b,5.2,5.3,5.5,5.a,5.b,6.2,6.4,6.5,6.6,6.a,6.b,7.1,7.2,7.3,7.a,7.b,8.1,8.10,8.2,8.3,8.4,8.5,8.6,8.8,8.9,8.a,8.b,9.1,9.2,9.3,9.4,9.5,9.a,9.b,9.c
8.6,0.8204938923942627,0.9707253433941512,-0.7052223959797916,-0.8851925731008301,-0.22153186684905374,0.3701246385503345,,0.7160390103945321,0.22899902724652277,0.8602680757063526,0.3100604430508142,-0.8218124052321625,-0.6398721831088694,0.6715877482654681,-0.370564968362355,1.0000000000000002,1.0,,-0.7723631597236749,,-0.7219687454756686,,,,,-0.8681994704033793,-0.4546665596017644,-0.1871338362250352,-0.22153186684905374,,-1.0,,,,0.4355897582467022,,0.9248095351645456,,,-0.8448116188464104,0.8734758699505144,-0.8509629433967631,,,-0.5835808925452907,-0.5835808925452907,,,-0.7907649122754414,1.0,,0.06127034599358139,,0.8602680757063526,,,0.682926433279217,0.8064688068664788,0.14397001058029374,0.24737614878210795,-0.172999664118844,,,-0.40793692518120195,-0.393193337438759,-0.914782724955641,-0.9291550654139286,0.20585926375015678,0.6855322638619166,1.0,,,-0.729322411952392,,0.5752572730809739,0.7818853511931837,0.8699180073670639,0.8101382765604201,-1.0,,1.0,0.774825941606795,-1.0,,0.6614568092371106,0.3816637178163564,-0.8775339518542927,-0.6490835627253788,0.32137040019736024,,0.9012770018269862,-1.0,-1.0,,-0.8339503942289889,0.666225989298295,,,,,-0.7055047522730534,-0.8769028133059115,-0.8261087455361381,,-0.4712818518904196,0.5603887324109029,,-0.7514954181870165,0.7661852953631437,0.6264474178189076,-0.696471970108192,-0.8681994704033793,0.22188554894155332,-0.5850152009841025,0.7995011004130159,0.815074682949503,-0.7219687454756686,-1.0,1.0,0.7525259946557609,-0.03254722774520526,-0.1092246830267428,,-0.8992418756821839,0.9003012037760227,0.005248566517006091,-0.2534358750076531,-0.7082254745174092,0.07501939571013706,0.40017141016797014,-0.8983860559246363
8.8,0.7430274115620781,0.8630748482517548,,-0.7710759196268476,-0.33030997918556587,-0.13125187658782897,,0.494906723887525,0.6425550017659332,0.5721136661964183,-0.29392745139824206,-0.11459927005123648,0.07467054540780169,-0.3479601028621744,-1.0,,,,,,-0.8639707335630348,,,,,-0.8020158609521195,-0.9999795260275353,-0.3257763357582811,-0.33030997918556587,,,,,,0.9168928787500301,,0.4569260860654211,,,-0.7956612195869034,0.8086009923365103,,,,-0.8294801401744784,-0.8294801401744784,,,,0.9999999999999999,,-0.5787133650397532,,0.5721136661964183,,,0.8423537990478079,-0.14287383150384175,-0.8476152259708102,0.6045579777116141,-0.8018166110790583,,,0.10902529897271084,-0.42658392058619693,-0.6694063562087436,-0.660390287015441,0.9153304351828799,0.7737398142566,,,,-0.09742169314271393,,-0.050030096679577904,0.881862244566707,0.7845776268470545,0.509884824855427,,,,0.9999827640193145,-1.0,,0.6598553247634689,-0.5721136661964185,-0.9403103599217482,-0.9999827640193145,1.0,,,1.0,,,0.9232108769966987,0.7022644297135765,,,,,-0.671928900390422,-0.7977261889393146,-0.9123309744863425,,,0.7948348422815252,,-0.3303099791855659,0.35684200458390913,0.9283523143130007,-0.3270227496619725,-0.8020158609521195,-0.8525700557811652,-0.911223965313719,0.6342458022430095,-0.4565841164282761,-0.8639707335630348,,0.7525259946557609,1.0,0.9999827640193144,0.3119280652989546,,-0.6093810672254143,0.8650269478547129,,-0.07495891900782489,-0.7918457551211637,0.9511963333844772,,-0.6897621548696211
8.9,-0.5350504073943411,0.8660254037844377,-0.7325144459563283,0.48795003647426555,,-0.44721359549995787,,-0.5333333333333322,0.8511879308990005,0.49999999999999994,-0.2878050676246261,0.15078540211427807,0.6759968673829687,-1.0000000000000002,,,-1.0,,,,0.38397287187373697,,,,,0.35446974249640684,-1.046728305789184e-15,0.24383210446449977,,,,,,,0.9995939753522292,,0.3423141753045814,,,0.43280252963126853,-0.47997336163265014,,,,-0.32339071958490684,-0.32339071958490684,,,0.5288069483622151,,,-0.7775234436551974,,0.49999999999999994,,,-0.529610771282751,-0.32402073894918965,-0.9198250845642804,-0.044533856110581305,-0.19926278224057928,,,-0.13012753810737362,0.3343701020127964,0.23580290167061174,0.3840846955636805,0.8480673098896477,-0.6076197215346466,,,,0.5039999999999998,,-0.2974089582579653,-0.4841256810536291,-0.5016366688897749,-0.6020804474633485,,,,-0.10814761408717233,-1.0,,0.9999999999999999,-0.6527299120066187,0.3939486149265883,0.430730492253947,1.0000000000000002,,-0.8229198469387176,,1.0,,,-0.09153677039109893,,,,,0.0856350715170047,0.46666666666666556,0.4463655377803274,,,-0.6603092853179857,,0.7427813527082066,-0.559774236568153,-0.5898896107000395,0.6305304694476331,0.35446974249640684,-0.7636254012017315,0.6606754860352585,0.133339380607906,,0.38397287187373697,,-0.03254722774520526,0.9999827640193144,1.0,0.5872340856596359,,0.4073722440626,-0.16866832105881713,-0.16072529885137096,0.017993265250414826,0.9991902519139862,0.8798594219114988,-0.41476324817853594,-0.13547869475457316
8.a,-0.6160990893180636,-0.21649503403606626,-0.8443786077100369,0.2991488542333145,0.21585991722634287,0.33085006785272686,,-0.7889367619587339,0.08337495274019874,-0.1516219647667552,-0.47215875768214416,0.08193151229641155,0.3572471744972736,0.9724944405110042,0.33141406814269847,1.0,-1.0,,-0.3133893652027545,,0.5499127146345287,,,,,0.23945797951029987,0.34634940372932,0.02451306951485346,0.21585991722634287,,-1.0,,,,0.523531724236267,,0.12208434002355384,,,0.36144610603578065,-0.31341040460336494,-0.526163204402476,,,-0.004072591756401392,-0.004072591756401392,,,0.19101673102661829,1.0,,-0.18075311677968656,,-0.1516219647667552,,,-0.43056687365248475,0.5273216284960672,-0.3940896509690421,0.16544427363487824,0.4722215954443158,,,0.17900982385638733,-0.005619684725877044,0.10676433995862082,0.1958730120171795,0.6116187257554989,-0.5057726813098656,-1.0,,,0.6495841338588786,,-0.4835816059749154,-0.640782427751469,-0.3229482935967772,-0.45562940888812126,-0.9999999999999999,,1.0,-0.34605597345024286,1.0,,0.17861953380431286,-0.33934919681982356,0.23961355694043351,0.47312971326550274,0.8109682526571494,,-0.6829546195211406,1.0,1.0,,0.6342043813489422,-0.5352941000113401,,,,,0.09197307051012056,0.2695381435506808,0.5757645348145135,,-0.9080848336506149,-0.5070524367270749,,0.34339493106601715,-0.5422877172652005,-0.5785368562179488,0.4407483675949219,0.23945797951029987,-0.38791888278597025,0.4964305052989319,-0.07972422757415011,0.46599754604634547,0.5499127146345287,-0.9999999999999998,-0.1092246830267428,0.3119280652989546,0.5872340856596359,1.0,,0.16468023255076966,-0.26804773386163044,0.9526502435822057,0.20942453453782142,0.3470351835318149,0.6968116893159277,-0.26246020231153505,0.2536837739714745
8.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1,-0.9379416793885227,-0.9999988455113787,-0.39339507308209615,0.9635434480248627,0.4683765484701471,-0.5984765044221153,,-0.9149947094324369,-0.20277360222721086,-0.7883502178933668,-0.18678392424397125,0.8441785087116632,0.6221013038387054,-0.756975296298952,0.7325361306209209,-1.0,-1.0,,0.6791753686471518,,0.6820573759553108,,,,,0.9599189715352231,0.539998864994255,0.5218791363926237,0.4683765484701471,,1.0,,,,-0.4958331180543832,,-0.9471456736020415,,,0.9425022479965265,-0.9564437330528318,0.766742171359618,,,0.1947546389150977,0.1947546389150977,,,0.25822298512023123,-1.0,,-0.22828192943479084,,-0.7883502178933668,,,-0.7858478639755495,-0.7647241713799557,-0.4474789673723835,-0.08721377795765904,0.07011812718101787,,,0.22471144991465075,0.2763753331366676,0.9780647616662894,0.9761757142720183,0.0921261955244649,-0.8154354256371714,-1.0,,,0.7827308620975567,,-0.30058654708690324,-0.955174159766995,-0.9536211318647025,-0.9010747843240194,1.0,,-1.0,-0.940899293389458,1.0,,-0.9814668775033984,-0.4477178397316289,0.9690693353279897,0.9495212811445581,0.0053114741641337865,,-0.8698762936491627,1.0,1.0,,0.9145986666592846,-0.5701800284797914,,,,,0.9114279565878011,0.9580649681066707,0.9248557648353011,,0.9703908814584145,-0.6571354836679703,,0.8928017648742917,-0.8978703265591819,-0.8395401621031188,0.9449367846320307,0.9599189715352231,-0.32756736467805525,0.7112371519366644,-0.5232063968015619,-0.96951896829224,0.6820573759553108,1.0,-0.8992418756821839,-0.6093810672254143,0.4073722440626,0.16468023255076966,,1.0,-0.9592683846172234,0.8184363994676535,0.18573316615648736,0.632307875634468,0.11090484164099403,-0.44554298423321387,0.892372759763544
9.2,0.9236198670734654,0.996162717355825,0.27615137537057965,-0.9713016775255172,-0.44680206288787694,0.4000006556425839,,0.8958161940679411,0.2284835289367573,0.8965885231518617,0.07572507620003037,-0.7347043293827852,-0.665353347691305,0.4688289381611519,-0.8561638613492086,1.0,1.0,,-0.552352444626962,,-0.7675258083100659,,,,,-0.9512187419288645,-0.7265880438243978,-0.46555326089064025,-0.44680206288787694,,-1.0,,,,0.5190806624168772,,0.891574648717923,,,-0.9762432424618964,0.9714251567598268,-0.6624725241298429,,,-0.38339829537581666,-0.38339829537581666,,,-0.16440430719966032,1.0,,0.19887111619816064,,0.8965885231518617,,,0.853506311635233,0.5753789599508993,0.32604247128851604,0.2170973949566295,-0.3449519325523898,,,-0.1321547662013989,-0.25989859382095665,-0.9482523029994392,-0.9580809960959473,-0.011005249733900784,0.8566851044788281,1.0,,,-0.8138927787829325,,0.3465281604459135,0.931327377557132,0.9670816879449781,0.9117514450552355,-1.0,,1.0,0.9634364218769176,-1.0,,0.8576130550592734,0.4847205581282216,-0.9836188908294294,-0.8445227351904343,0.11901185284785004,,0.82802680854,-1.0,-1.0,,-0.998505900056658,0.7531540542187618,,,,,-0.9168617605393441,-0.9679186477127922,-0.9517116232788624,,-0.9381671461936126,0.7063371509855841,,-0.8729020902085997,0.8260188082455573,0.820962446230412,-0.8212539245260037,-0.9512187419288645,0.3033709992787042,-0.7542261375668293,0.5849612076937379,0.8437245888925734,-0.7675258083100659,-1.0,0.9003012037760227,0.8650269478547129,-0.16866832105881713,-0.26804773386163044,,-0.9592683846172234,1.0,-0.8614188775012538,-0.1607327665331414,-0.8179216358509664,-0.045454466222245776,0.37627554243168154,-0.9609588428317176
9.3,-0.4499979510338162,,1.0000000000000002,0.35430739740106604,,0.160725298851371,,-0.7744037126475147,-0.22259288576955916,,,,-0.3142365972805766,,,,,,,,-0.9691027126347584,,,,,0.7363588288319707,,,,,,,,,,,,,,0.4712330618665304,-0.41649744048922155,,,,0.21532530300162264,0.21532530300162264,,,-0.4419918017779888,,,-0.6271330472335255,,,,,-0.5822215519509476,,-0.6136851234660741,0.5373156632215415,-0.6905669665024683,,,-0.2563984809441685,-0.06876833416853476,0.5440646609668317,-0.011630153372574661,0.3059858947416196,-0.5058592180619766,,,,-0.4243825184121457,,0.8340637011375003,-0.3180787382862796,-0.3558108286003336,-0.2814084311319882,,,,,,,,0.9852362643158838,,0.6591576782441239,,,-0.4285069306572488,,,,,0.9361245712522462,,,,,,0.17120018538798892,0.30095855409307004,,,-0.12440323424251273,,-0.160725298851371,0.765208250279376,-0.723164061225618,0.6020978113577214,0.7363588288319707,-0.32633317494519737,0.317938637947505,0.9944370167705205,,-0.9691027126347584,,0.005248566517006091,,-0.16072529885137096,0.9526502435822057,,0.8184363994676535,-0.8614188775012538,1.0,-0.9098114611007277,,-0.4634483456637798,-0.45601757129066917,-1.0
9.4,-0.03982519266592356,-0.10282035146870191,-0.23559300665543495,0.1866451090164399,0.5350253113699238,-0.15030925972867,,0.0486287551289473,-0.4203328401551275,-0.7429916695420116,-0.5772364529759995,0.9490480639055963,-0.05188429436402935,-0.5691992739654943,0.3922514490584593,,1.0,,,,0.2980566971438051,,,,,-0.10287430055829366,0.1728722766707416,0.8595732913151836,0.5350253113699238,,,,,,-0.07814695875954072,,-0.8974678268315416,,,0.20679190362272448,-0.15533579088931376,,,,-0.4012976495257125,-0.4012976495257125,,,0.055040621348373765,-0.9999999999999998,,0.5202454838458062,,-0.7429916695420116,,,-0.09423655682097283,-0.8341402058837327,-0.21242931445507907,0.2011882424362157,0.18022652140473935,,,0.35487947016372656,-0.33103801297184904,0.4168416956297635,0.4003278643624348,0.2677553496792916,0.05572978844340138,-1.0,,,0.5077615451287182,,-0.45206318052133737,0.20848416261296981,-0.16548712610947172,-0.13227215091427247,,,,0.8249698822433083,1.0,,-0.7073614206880438,-0.4397533212986247,-0.2121443373492363,-0.6132232093579062,-0.9986109555094571,,0.7648487006056311,1.0000000000000002,-1.0,,0.9889052319108083,-0.3421953759468647,,,,,0.7107377716381056,0.21409011715930545,0.14913730040495307,,0.9999999999999999,0.06661536352363742,,0.26577163587220887,-0.582779531849732,0.203728652641462,0.3130874524956616,-0.10287430055829366,0.4434763826539175,-0.11472981656438241,-0.6089271567359147,-0.8508990001237868,0.2980566971438051,,-0.2534358750076531,-0.07495891900782489,0.017993265250414826,0.20942453453782142,,0.18573316615648736,-0.1607327665331414,-0.9098114611007277,1.0,0.5890447159928612,0.26970829743222097,0.5510522587542239,0.7860193631150658
9.5,-0.8824882222794219,0.9999999999999998,,0.8824882222794218,0.24209232305334163,-0.2122136811275012,,-0.89251072447511,0.44495518851886784,0.7918457551211636,0.7918457551211636,-0.9076675849865139,0.9280355769673075,1.0,1.0,,,,,,0.9699512240963852,,,,,0.7650227154540209,0.9947202196121735,-0.9320679633900536,0.24209232305334163,,,,,,0.25055639250428663,,0.9411521000308413,,,0.874783042116244,-0.8996458697364591,,,,0.5007222757096349,0.5007222757096349,,,,,,-0.40965238212877514,,0.7918457551211636,,,-0.9944124432963062,0.7918457551211638,-0.6204819458560338,-0.8058524828800634,0.7596974333932132,,,-0.312699387412482,0.9575473255279142,0.6787389539094238,0.7695448575449715,0.31525765792276655,-0.9558383106461915,-1.0,,,0.6122413513259467,,-0.547144434530905,-0.965056503735622,-0.8967520119172346,-0.8237359133586563,,,,,,,0.924822891809443,-0.996962118451085,-1.0,0.9991902519139864,,,,-1.0,,,-0.9657369200424316,-0.8148125194303717,,,,,-0.9934251052563028,0.8879745269745617,0.9461904960635583,,-1.0,-0.9864788135739945,,0.8867212048462607,-0.5724052958278906,-0.9883120897242165,0.4036990359544913,0.7650227154540209,-0.8972504990518904,0.9935557728251009,-0.7638248126738505,0.9048907222401006,0.9699512240963852,,-0.7082254745174092,-0.7918457551211637,0.9991902519139862,0.3470351835318149,,0.632307875634468,-0.8179216358509664,,0.5890447159928612,1.0,0.5937193344957135,-0.9947202196121737,0.6285320141129367
9.a,-0.29778881691980635,0.6920137603952509,-0.9567861402064352,0.19783238950377888,0.09461841140466151,-0.09201136205552829,,-0.4948052366440954,0.39869953222794674,0.3776306091725728,-0.3051634558098421,-0.05026456918256374,0.3711747378759245,0.4087792131421662,0.6835316331830239,1.0000000000000002,-1.0000000000000002,,-0.0816813968480337,,0.30904161302400696,,,,,0.07831679024126796,-0.04217675327593435,-0.11750764582247405,0.09461841140466151,,-1.0,,,,0.8931343739426066,,0.330411513030746,,,0.2050091359173621,-0.20097051885487555,-0.22549847937509793,,,-0.5941565219729164,-0.5941565219729164,,,0.16535271866965962,0.9999999999999999,,-0.46014720523409675,,0.3776306091725728,,,-0.37283155238442717,0.2822293420032941,-0.8388340107988853,0.3382239486015097,-0.11080919159726361,,,0.016302867554537224,-0.12519070875643243,0.0586902634991731,0.14138116456053507,0.9476990232408871,-0.3482787052931934,-1.0,,,0.5120016157261322,,-0.2698331136148947,-0.30716940761807293,-0.21406598087661236,-0.29553844000923407,-1.0,,0.9999999999999999,0.1622672470324299,-1.0,,0.5140247371662574,-0.5248781064488562,-0.07399358403431341,0.15437323054587726,0.9932932439337679,,0.9992379153505295,1.0,1.0,,0.916938748978781,-0.13568336774801296,,,,,0.11562839307792214,0.16852860761532862,0.2688024421791655,,-0.625636558695936,-0.3545993055763309,,0.3788030591529109,-0.3210602015752996,-0.37331022494204025,0.24240313443052255,0.07831679024126796,-0.4081079890319407,0.3709170458513482,0.11222116384849326,-0.012610246569397542,0.30904161302400696,-1.0000000000000002,0.07501939571013706,0.9511963333844772,0.8798594219114988,0.6968116893159277,,0.11090484164099403,-0.045454466222245776,-0.4634483456637798,0.26970829743222097,0.5937193344957135,1.0,-0.04076760659712656,-0.028961342095870143
9.b,0.6262225714235214,,-0.2198462782666598,-0.4700109866929746,-0.08676366482143728,0.32259285975297525,,0.33393758955913155,-0.4243209693881747,,0.26550391214769115,,-0.4886908198476886,,0.9995789309338061,,1.0,,,,-0.10736689230959526,,,,,-0.6711229286333331,-0.184053527267505,,-0.08676366482143728,,,,,,-0.3739449447787564,,,,,-0.42064357481788617,0.48014197193746905,,,,-0.5186606930781515,-0.5186606930781515,,,-0.610824456057541,,,0.5291876251318487,,,,,0.3134855919692118,,0.17433994813623174,0.3780476644459187,0.03638878395210487,,,-0.015307073646055658,-0.8377205199991252,-0.2250363763146669,-0.270878216796829,-0.021683644511730386,0.6477635841155616,1.0,,,-0.09496679223318746,,0.11791685778833311,0.5293373819554483,0.4858058330183627,0.6131720404636943,,,,0.8164965809277253,,,,0.05231845012103831,-0.8589088404649541,-0.7976698753578285,-0.605862661063538,,0.9995295407814484,,-1.0,,,0.03456606387233307,,,,,0.8771465432964529,-0.4595369192758939,-0.4506591228308849,,,0.7269675466811423,,-0.45117105707147404,0.19168678707632986,0.668535465640831,-0.4164498102473651,-0.6711229286333331,0.8774292922680896,-0.707391817096208,-0.16867931621601387,,-0.10736689230959526,,0.40017141016797014,,-0.41476324817853594,-0.26246020231153505,,-0.44554298423321387,0.37627554243168154,-0.45601757129066917,0.5510522587542239,-0.9947202196121737,-0.04076760659712656,1.0,0.22177392475615482
9.c,-0.8740755685046762,-0.9469357045464932,1.0,0.9101475178379062,0.49170232742258235,-0.19207610308874856,,-0.7797699606334775,-0.5784506867974077,-0.9883134368042004,-0.33699933438102664,0.8276302745114996,0.4544344567156841,-0.28427868412483875,0.5875396353830125,,,,0.4899232129906907,,0.7548950208503756,,,,,0.9291571449179045,0.6294132259193645,0.5110014998420649,0.49170232742258235,,,,,,-0.4987073253118738,,-0.9153220440755019,,,0.9241317369537067,-0.9075622374667832,0.37560211684791844,,,0.25560943119729096,0.25560943119729096,,,0.7800146894144963,-0.9999999999999999,,0.40091810719886234,,-0.9883134368042004,,,-0.6907000679468125,-0.462014063768684,-0.08985684604766882,-0.06281862060211367,0.42692464638953637,,,0.4130688231590779,-0.010221270418918793,0.9107266712969277,0.9211708958082132,-0.1036687768633481,-0.7880740480717592,-1.0,,,0.8549605127065071,,-0.5674820992757853,-0.7908076135133151,-0.9048122355253025,-0.8973366546494648,1.0,,-1.0,-0.6593588552560598,1.0,,-0.7688897798215022,-0.42359094003318,0.9489625232007962,0.7231227327350799,-1.0,,-1.0,1.0,,,0.9530325100001348,-0.8046701816272973,,,,,0.819635794274699,0.9011889954535297,0.8400101238101487,,0.9924055131777696,-0.5332554164160466,,0.7586122750326136,-0.8608073076911953,-0.6355242315241068,0.7565154051521973,0.9291571449179045,0.312984081684277,0.5895775627903828,-0.8434910863335879,-0.567996947848379,0.7548950208503756,1.0,-0.8983860559246363,-0.6897621548696211,-0.13547869475457316,0.2536837739714745,,0.892372759763544,-0.9609588428317176,-1.0,0.7860193631150658,0.6285320141129367,-0.028961342095870143,0.22177392475615482,1.0
